Ia,Ib,Ic,Va,Vb,Vc,G,C,B,A
814.8401603342063,-300.6563112310233,506.06004202806116,0.3214905004153241,-0.06002739601579843,-0.5797655550815138,0.0,1.0,1.0,1.0
629.9291364910666,-120.61889258045869,-208.46023190691903,0.24280262561911448,0.48553684151932286,0.010599675147329846,0.0,1.0,1.0,1.0
439.43007295977236,733.9182097023925,463.9175837686182,0.08593237989972213,-0.40664436277378846,-0.3450903579663777,1.0,0.0,1.0,1.0
-481.6919788791124,689.8955399771919,-191.66710694200765,-0.3347597583922448,-0.07566597573079703,0.5130270064780432,0.0,0.0,1.0,1.0
135.9693684011978,588.0719186017461,-547.142427269124,0.013789345743805526,-0.3706042974699876,-0.28997455586957477,1.0,1.0,1.0,1.0
504.47647236897365,166.84043904007262,710.9283392062775,-0.15375107451279907,0.16226400652253647,-0.07899825112010672,0.0,0.0,1.0,1.0
-579.2783713541157,-147.3392263172343,602.9606913979524,-0.14349966018571192,0.08992685657612132,-0.3193904136855431,1.0,1.0,1.0,1.0
-849.516031145656,-699.6420917278252,884.4366372573638,-0.5247944773282214,-0.577842575923899,-0.3079599530221622,1.0,0.0,1.0,1.0
-387.44625543794933,846.0815196986273,-557.6061109985689,-0.5093637993668559,-0.19233571497602492,0.32477262557652486,1.0,0.0,0.0,1.0
-244.6648200129913,447.4073664638174,290.53464736363276,0.250330510522183,0.14702380142156268,0.42127812348598714,0.0,0.0,1.0,1.0
144.62643881827262,48.202325990188115,621.8730629887348,-0.2777283098757393,0.48581375258800286,-0.12847678295926784,1.0,1.0,1.0,1.0
-467.85231480376996,-108.3288465694742,-605.9326234999251,-0.13322555405424713,-0.10704568857447949,-0.4937316937710676,0.0,0.0,1.0,1.0
170.84575871380434,-451.9532577269921,-287.5725235151356,0.5655364174144788,-0.4368367552270197,-0.19925297494216276,1.0,0.0,0.0,1.0
-49.76743049868833,-852.5970063485781,-719.2823775455387,-0.23244999523948556,-0.5157203810944673,-0.4280346901153694,0.0,0.0,0.0,0.0
330.05914367104356,-132.50088455465368,659.9745610853345,-0.5661961891747055,-0.24663599051848645,0.4384485906051493,1.0,1.0,1.0,1.0
345.527582420611,-886.0230593126256,217.24681224265464,-0.2079556467690511,-0.4551464097841462,0.17044515749408684,0.0,0.0,0.0,0.0
-717.7167023251637,497.65256124448706,886.1186092542148,0.5912085836275938,-0.3208891774216298,-0.2736208604273759,1.0,0.0,1.0,1.0
56.297557455191736,321.9186220757865,-459.83931110331486,0.5611056609892293,-0.3870680402880262,0.007336224072058695,0.0,1.0,1.0,1.0
-109.30899219456978,632.2225659557912,-584.569408200469,-0.3293093713729851,0.5442690927522589,0.577765864789387,0.0,0.0,1.0,1.0
-413.7352446164936,-103.024354365519,387.74441848864103,0.3699980567074642,-0.2189775929541894,-0.12332406416916569,1.0,1.0,1.0,1.0
-218.4980194748655,760.4810584968645,-714.7866836265823,-0.3260824145619435,0.4928635379320394,0.4965475664446778,0.0,0.0,1.0,1.0
-227.48553689036805,368.78155850500866,-480.0545433715011,-0.11136348309973454,0.2033871520710211,-0.41191171002826055,1.0,0.0,1.0,1.0
277.8368959996085,-606.5135934041257,-783.4535530903684,-0.09182670525174108,0.17244790825453093,-0.14525836302199419,1.0,0.0,1.0,1.0
-669.4315218058066,764.5139311157284,101.31453220209755,-0.18587470881042462,-0.6067813566889732,0.36280869958635986,0.0,0.0,1.0,1.0
525.4170436586055,-304.94371848579624,174.3198395057177,0.4607667408931424,0.5901350153532174,0.2596864427120461,1.0,1.0,1.0,1.0
-7.832966256899454,792.7183522989876,450.7878728352207,0.046632956017532035,-0.2752097524266637,0.599329146819929,1.0,0.0,0.0,1.0
408.99279869169004,-817.5362509523271,97.60033116586374,0.09644466792062922,0.23381602144841607,0.21497305690150736,1.0,0.0,0.0,1.0
-57.3032626257791,760.677978447043,-424.0970091659413,0.4071544139353718,-0.596061800623024,-0.34557430542024775,0.0,1.0,1.0,1.0
-406.13114486489286,-164.05434063628434,-449.03237817532283,0.1886013727623862,0.49828634209972944,0.2185299963935604,0.0,0.0,1.0,1.0
-654.9796797873638,634.5850190679819,112.96040092871397,-0.11790528289026558,-0.16117290578828103,0.28233909442203986,0.0,0.0,1.0,1.0
640.4502790964789,587.5332710518196,-380.01594395643394,0.28066389303846173,0.14224136111487395,-0.25919232236330464,1.0,1.0,1.0,1.0
85.55907494671214,-751.5343230909444,750.0300590693234,0.5043236927949337,0.07404731854188096,0.34606950222301636,0.0,0.0,1.0,1.0
-168.28802132764508,-195.6907514082992,-343.05083262051846,-0.36012980310707066,-0.18281917063198544,0.4480578076075231,1.0,1.0,1.0,1.0
-68.49875755737162,-449.7779943313469,-214.38439224746128,-0.5598133043941423,0.025149756876317375,-0.02845438700559655,0.0,0.0,1.0,1.0
531.7887073332813,593.1206276949961,-340.50397174950547,0.29281566386498803,-0.2596260958966192,-0.3470056570450246,1.0,0.0,1.0,1.0
-53.724048701960555,663.9563367545834,-789.3552473691519,0.5055130537498003,0.09855467368657289,-0.48573245252081404,0.0,0.0,0.0,0.0
689.6048707093137,-508.10021188110966,327.58510185148475,-0.3859985943443258,0.6264238948020435,-0.3754573716438957,0.0,0.0,1.0,1.0
147.15526571921055,89.45586122570296,650.2840141144902,0.1216452867838973,-0.08878359157289362,0.4614233218142497,0.0,0.0,0.0,0.0
-703.8326640775679,-279.20942022459826,77.22532538691439,0.2976051174348825,0.1297507122121253,-0.5996839891134832,1.0,0.0,0.0,1.0
551.8555467851206,-513.0081563802528,549.5765448782579,0.44916231672979756,-0.05845558396252859,0.5171901621249541,0.0,1.0,1.0,1.0
-176.4695876338676,-562.2963697106496,471.15374438642425,-0.018127857031743577,0.2499696288524259,-0.5286649497060195,1.0,0.0,0.0,1.0
-722.7166274536066,21.110411192990227,-769.3629927386224,0.2854236168552886,-0.19028983032291985,-0.1865500476091303,0.0,0.0,1.0,1.0
-252.93901751250849,175.63844613650053,109.10384161484251,-0.47645176589032545,-0.4265166091024846,-0.3874042454801386,1.0,1.0,1.0,1.0
-167.5932196993448,-132.36120994850455,-478.6575553941689,-0.22161968090284756,0.49436137050540685,-0.16605075638010008,1.0,0.0,0.0,1.0
-76.95796599397067,806.1765721620841,634.3877488606479,0.2601423832032329,-0.5057491266121914,0.10422745467393868,1.0,0.0,1.0,1.0
-626.584577050005,-847.2075539086682,782.6396204364603,-0.03472478979875537,0.6006331873316844,0.4136460574377615,0.0,0.0,0.0,0.0
48.42594830138728,62.41564713333855,509.93657381409275,-0.06763396335578686,0.3499757769893517,-0.3785748029756413,1.0,1.0,1.0,1.0
-326.76912961688174,-37.7216472564736,845.3490920004031,0.06310369929065274,-0.5157950007773261,-0.19051616955254635,1.0,1.0,1.0,1.0
305.67750864608433,-625.2624865166796,-645.5970413536177,-0.34607919544590554,0.28047799531482476,-0.018284064966662794,0.0,0.0,1.0,1.0
-522.1405836528866,472.19043725874235,-356.21850224731793,0.29262144203391927,0.0288328675235644,-0.5078132310896945,1.0,0.0,1.0,1.0
-845.69943887853,789.9188967175653,-580.4817645028518,0.27352538620374356,0.4217643454909006,0.48317298794663455,0.0,0.0,0.0,0.0
-866.6312004319225,-475.96751817488297,-463.91786232913444,0.07484580113881845,0.32333317930517347,0.29943636187178746,1.0,0.0,1.0,1.0
-136.8964918806205,747.3351696701347,685.6637961313631,-0.4313422210878881,-0.40505717193208934,-0.5267329934023183,1.0,0.0,0.0,1.0
-75.1675129038407,-164.85347287750392,107.1292265679939,-0.23170414913527193,-0.022811114103677643,0.5976291348839106,0.0,0.0,1.0,1.0
-452.80378620619484,-807.09515921826,792.8117078978032,-0.09662121156432513,0.28954050192849934,0.22830374406671639,1.0,1.0,1.0,1.0
-553.2193708971764,-545.3111121379865,-40.18992972462627,-0.37207948424299825,-0.5357075541882281,0.04953585220390111,1.0,1.0,1.0,1.0
-13.74022158154014,-867.5224192247448,-619.312997358963,0.23088676350385562,0.6257141606464007,-0.17775413798607165,1.0,0.0,0.0,1.0
-214.48022361789583,323.62163462804983,-475.7148694391678,0.46931214565224977,-0.13598920922909719,0.22346999997957517,1.0,1.0,1.0,1.0
-135.11094175495737,97.34133119337127,702.4528590244638,0.10678152660867413,-0.5425400009343494,-0.5176327905486078,0.0,1.0,1.0,1.0
-306.6320088529176,-661.404788528129,-10.186879896492883,-0.5954969649916028,-0.14970558372806414,0.2918639527906831,0.0,0.0,1.0,1.0
437.6179414189826,-703.8345000057162,-125.45400326308652,-0.4106618368357576,0.14075208293837604,-0.2623934297543605,1.0,0.0,0.0,1.0
-852.0754059881359,-840.4427324426854,-21.463724584578927,0.34846691044059597,0.37871442057398363,0.3277817698432327,0.0,0.0,1.0,1.0
-355.94753626688055,612.5496370209219,191.26609528018457,0.01749689704857682,-0.25632263469327915,0.36905577625576835,0.0,0.0,0.0,0.0
-80.40740321803833,-170.16116209282768,4.042445038857636,-0.394432909530123,-0.24990478752126638,-0.3896012101689486,0.0,0.0,1.0,1.0
-811.9946653347315,697.926555619058,898.2460180851174,0.1991523657515486,0.2400967636412038,0.1787123528183896,0.0,0.0,1.0,1.0
-562.4406152146244,-684.9937927264542,-627.1248230772403,-0.11533911940472463,-0.4842155798800263,0.49243746124401555,0.0,0.0,0.0,0.0
286.00022355610713,283.7139709596072,629.8748508079159,-0.0033013453069817844,-0.10504282713943525,0.10146946140151358,1.0,0.0,0.0,1.0
446.6497430351733,-95.40443312211676,210.36354149414046,-0.38629741979338783,-0.44420019078755346,-0.12085250633444822,0.0,0.0,1.0,1.0
334.2265957348686,17.47428950508936,-34.49578357126427,-0.34442712180171503,-0.3060998844681302,0.46980728007593797,1.0,0.0,1.0,1.0
257.8162644570873,97.57315927175637,265.842296838121,0.024703037928545446,-0.010501053140393735,0.2235523372413012,0.0,0.0,1.0,1.0
200.7699217026559,387.11957520573173,263.8099640421217,0.5364203192449113,-0.46935083299776414,0.3982748821936487,1.0,0.0,0.0,1.0
36.02813101926233,320.15921994438577,-81.19785335901031,0.08947200263238486,-0.4273715919379849,-0.2523003355826792,1.0,1.0,1.0,1.0
-455.9580354004847,-897.9877760786992,115.97218651636297,-0.03415300221482109,0.24620344381524406,-0.31845403748653667,0.0,0.0,0.0,0.0
161.4926868634534,839.8254667421154,-238.2519515269588,0.029712889468682446,0.23816333527275457,-0.06843691040458866,1.0,1.0,1.0,1.0
-186.20990295371155,-539.2258214996591,-757.4800001138458,0.42876940137555475,0.46654046852888653,-0.041813453185795435,1.0,0.0,0.0,1.0
483.76590226256644,-453.4990137536011,203.31335173278944,0.562417404082941,-0.5146010847779466,-0.6086309827647095,0.0,1.0,1.0,1.0
333.32137002214677,-56.826749132465466,680.6082820567713,-0.15782104358978433,0.13487430141234014,0.1504401338388004,1.0,1.0,1.0,1.0
-98.34458651660248,-390.4277393649661,715.7002331031999,-0.041347002607131866,-0.4536738692125831,-0.4059147770561625,0.0,0.0,1.0,1.0
640.8069047175961,-606.8305134315577,-837.0268974010941,0.4155408003569354,0.46462734534978467,0.20465426194134984,0.0,0.0,1.0,1.0
-724.3325915265575,-387.49368251319663,851.7682145694362,0.1870009642055398,0.13065381684902222,-0.366582804415834,0.0,0.0,0.0,0.0
104.62963847991568,-232.24070099793244,702.6734395236617,-0.09995651125507865,0.25203376698111557,0.03891764925427876,0.0,0.0,1.0,1.0
-81.81686591916684,-336.1250240851275,796.3727493842252,-0.598152608753304,0.5704760436069187,0.41195806025172066,1.0,0.0,1.0,1.0
619.4930536334548,609.973394225284,30.881995139280093,-0.3039017444489918,0.15385989927500554,0.5070767755703297,1.0,0.0,1.0,1.0
513.1959541459557,-579.4134440256817,139.63428415899762,-0.5039899237810469,0.013673484821210224,-0.059337491273415144,1.0,1.0,1.0,1.0
857.1574707438085,-379.59618925521704,534.2688420611703,-0.12190170318379345,0.4246802380564312,-0.151028036940568,1.0,0.0,0.0,1.0
-15.748245042467829,-829.2590220379037,478.35108925941245,-0.5433276174657798,-0.526647744865714,-0.5608647517501952,0.0,0.0,0.0,0.0
-585.2961511553777,230.06069319651078,-730.478698196419,-0.12319025213224338,0.2798556778149909,-0.3656166466870825,0.0,1.0,1.0,1.0
791.7320726024159,-378.22571883475473,-479.20162129899234,0.16541603062834953,0.24115029128839727,-0.3031775835870225,1.0,1.0,1.0,1.0
-655.0637449436983,793.1914356388966,387.12845381191664,0.10958428064297665,0.23840645057085053,-0.04675911893211582,1.0,0.0,0.0,1.0
428.6641186926804,-6.3951046749868965,-36.1433543933731,-0.21127023236944303,0.1571876790112231,0.5733098026089752,0.0,0.0,0.0,0.0
-688.8838340891934,101.81021446336808,-442.702677971313,-0.1016703360274267,-0.12387421652524366,-0.04960542785686872,0.0,0.0,0.0,0.0
845.3022448404413,525.668245982479,-146.31890631762758,-0.5280595324064339,0.07563338356400351,-0.2140360626302622,1.0,1.0,1.0,1.0
-615.7771200522798,505.5276376439847,-665.5367008633109,-0.4730877229194346,-0.03177360433158294,-0.6086047743768613,1.0,0.0,0.0,1.0
-548.557725135797,-521.8214974502355,110.48710415969549,-0.13214089054044853,-0.47733876146931076,-0.5832448431661649,1.0,0.0,0.0,1.0
508.98197854873865,-337.77890165848646,-732.2533001797899,0.38188801348320833,0.5243674269218173,-0.36082308729288604,0.0,0.0,1.0,1.0
-61.64329161699072,438.88650861802716,-487.7693694293324,0.03508733710024459,-0.2644900842131458,-0.014055030903210253,0.0,1.0,1.0,1.0
-494.4340170278369,795.3843733451504,819.4555339908577,-0.08976492104249123,-0.2754982893268278,0.23678977950685753,1.0,0.0,1.0,1.0
868.8697726631035,545.5034354995437,-547.518267618872,-0.46692356018009723,-0.5424238409599874,0.3183951304338337,0.0,0.0,1.0,1.0
-508.4874633102776,-291.38909601437274,-315.6082591878278,0.18908298222259123,0.008107827952619995,-0.04533258356584424,0.0,0.0,0.0,0.0
808.8239480201589,512.2278211949679,408.73151318025884,-0.015850890405153195,-0.06790198488913746,-0.13617482991622015,0.0,1.0,1.0,1.0
-554.5211384518561,727.8838220812179,594.0862278943066,-0.013079149282936964,0.045171014027651224,0.22649082562669698,0.0,1.0,1.0,1.0
-594.0139342922895,659.2127826798437,-397.4960905648492,0.24414405348931867,-0.14130771152512484,-0.11113084378920846,1.0,0.0,0.0,1.0
-740.4610208465328,275.4449706151818,283.4429696931229,-0.16629852242720394,0.05508360249693134,-0.06284211644016591,0.0,1.0,1.0,1.0
-715.5809263920643,-329.65600070207154,888.4507199401962,0.4610815271843596,0.25261045270760096,0.4772603505127525,1.0,1.0,1.0,1.0
316.78501880535714,406.59658624255417,-503.3787560029026,0.24162654114518745,0.5920242214221374,0.1583683226110575,0.0,1.0,1.0,1.0
-744.1547040187411,-404.76331940029246,-439.16573346102024,0.5510158630147799,-0.41253529609094763,-0.549059622966128,0.0,0.0,0.0,0.0
-468.5679218409584,-555.4204163573687,142.3696487301654,0.08352046392246415,0.6074741625872271,-0.10620078825002166,1.0,1.0,1.0,1.0
-303.0351076691778,568.2153469502143,-555.0793096981863,-0.3628841256522161,0.03655225549373198,0.17421087894827347,1.0,1.0,1.0,1.0
-61.48652033656424,-876.0740180435378,-23.732064629788738,-0.23746226257809966,0.27536084298559294,0.5699954888438138,0.0,0.0,1.0,1.0
-784.7488195280018,849.9851522316712,527.5582676631441,0.47004004812249534,-0.2476483334167145,-0.21642994456620646,0.0,1.0,1.0,1.0
-16.39744828975006,-745.5013060260619,173.9393432964348,-0.16892034625637498,-0.12039186924551887,-0.49103285677044917,1.0,0.0,0.0,1.0
458.92388551701765,-559.0675760004476,130.68503849141155,0.3058675338012644,-0.15649658220367035,0.4544138989108232,0.0,0.0,1.0,1.0
557.0254641587499,474.94067007644526,549.6875070385108,0.506495392338167,-0.5778215725963576,0.5862343157665056,1.0,0.0,0.0,1.0
672.2278127892405,778.2951790416646,-159.65172260092083,0.2427036807634918,0.03513194116014173,-0.14025581887442073,0.0,1.0,1.0,1.0
122.7699858236241,515.0665710723335,360.7802742364786,0.009816824181583694,-0.2068153054921148,0.14254139041158376,0.0,0.0,1.0,1.0
877.8125961891467,-876.0385419255587,-249.5756536875125,-0.5076755715782322,0.15962368314473274,-0.278746713288904,0.0,1.0,1.0,1.0
-386.32497778067994,-430.877745830448,-486.2239862257694,-0.599302428074873,0.07506794684671536,0.0888831562394714,0.0,0.0,0.0,0.0
371.0969417122401,-748.7739435456422,440.14111134664927,-0.10200160464842845,-0.5186781151881384,0.47081575400719655,0.0,0.0,1.0,1.0
343.3227724699593,-451.4882771943657,-432.1424962177816,0.12280701268781524,-0.46500700436931186,0.006992381410858228,1.0,0.0,0.0,1.0
229.08869786343212,464.06102154397377,680.8465305392033,-0.01604189383282173,-0.5333658905324912,0.12334366601207924,0.0,0.0,0.0,0.0
624.131927054668,826.995542802757,154.20033968976418,0.3622498025218115,0.31767613066226486,-0.3665300092674673,1.0,0.0,1.0,1.0
724.1246012274855,547.0318457302103,713.2947300131887,0.42787748247175283,-0.1846713048937611,0.5352994592670469,1.0,0.0,0.0,1.0
-862.9715930627058,828.8217424403579,-38.28066972247598,-0.5334959773508092,-0.007115176912817045,0.11153580565801391,0.0,1.0,1.0,1.0
528.6675914429266,-672.7812260046329,-176.74860336785878,-0.3195831243508531,0.3453256449150055,0.147645060621869,1.0,0.0,0.0,1.0
-403.2521537903209,-378.3423034664038,-663.3918357455898,-0.5987252616739651,0.1438611173073313,-0.016601130499635186,1.0,0.0,1.0,1.0
542.0802320153637,-883.9795499655052,-325.6505162644596,-0.38235878849997196,0.6226200301135065,0.4754480667310216,1.0,0.0,0.0,1.0
-574.9610758610272,154.085914594697,-429.6107825202466,-0.2650322429834443,0.06068854897863074,-0.22882753144104073,0.0,0.0,0.0,0.0
-425.3013010890949,-26.208372272649626,281.4519984383851,0.3223247757069766,0.5417720190947246,-0.1774902685875423,1.0,1.0,1.0,1.0
-668.9202211854133,-586.2919779583217,-442.24179766921264,0.3589151011842955,0.007961274255147699,-0.13170380284238759,1.0,0.0,0.0,1.0
839.2917876840409,-189.46676962321192,185.61913498000422,0.5204576018204925,0.022788436138122536,-0.04579259584898643,0.0,0.0,1.0,1.0
-456.18523452109116,-22.41026027481803,-751.0823099873217,0.19699288341998034,-0.2851590670267539,-0.218771803655123,1.0,0.0,1.0,1.0
-822.0737017393135,-61.30839721337679,-171.8976314080095,0.5127037917303479,0.2305727636812155,0.38990908521975076,1.0,0.0,0.0,1.0
-641.3625830354234,330.55178318601065,888.6096033087358,-0.2910516264900674,0.06404926856918369,0.565485680191452,1.0,0.0,1.0,1.0
-183.53195767522072,217.68022914715198,835.1999418296684,-0.23317529730648617,-0.40968460788288563,0.006938324971446197,1.0,1.0,1.0,1.0
587.676617288635,-70.58498145481576,432.78958834543505,-0.14912256365158094,-0.41079597465210893,0.46500411625053817,0.0,0.0,0.0,0.0
-656.835438804145,16.341658563459305,-385.33785515324115,0.584061619984654,0.09468946084683649,0.3268869658720228,0.0,0.0,1.0,1.0
-598.3984837946562,-137.31539227397104,-649.5449928048979,0.42392013053635313,0.25832118146765826,-0.5591528300088717,0.0,1.0,1.0,1.0
353.1586758305418,-83.67667672981952,64.53995791323882,-0.4290505333487261,-0.520281116667117,-0.6007263149061195,1.0,0.0,0.0,1.0
-624.5621658684704,-650.2803515852445,157.82410626101773,-0.24862875106895455,-0.12310689620227111,-0.320367107032287,0.0,0.0,0.0,0.0
859.216604040331,-728.2003081259801,-373.43230476111603,-0.5421828937534041,0.046836895500227405,-0.28120345448880535,1.0,0.0,1.0,1.0
654.7750805922819,-771.1314417494732,679.7759445647396,0.34730497385963977,-0.5980638413475915,0.40918175811895086,1.0,1.0,1.0,1.0
44.066853311804266,-169.56781977076048,-330.6919101196157,0.5403185755971942,0.2770487047473781,0.2771188936870823,1.0,0.0,1.0,1.0
-357.8586073652292,-353.0192814584683,695.6901500536665,0.5145479624848768,-0.349626732525046,0.593587447029225,1.0,1.0,1.0,1.0
397.05475049477286,298.54233252548124,542.1155473039876,0.31987490341227265,0.2899460221824046,-0.17474674985082184,1.0,1.0,1.0,1.0
-428.6342574278973,206.01432528827604,-62.30881944648377,0.042966654639309154,0.20015494967274816,0.139697225868744,0.0,0.0,0.0,0.0
500.81671400921687,-346.83609926755287,264.47939394622836,0.23657690545888155,-0.5062011719626431,-0.18134746349083974,1.0,0.0,0.0,1.0
677.3392421789881,-180.51841375668778,-764.4618515582489,-0.09296482428440378,-0.28590666123167063,-0.40333163073338346,0.0,1.0,1.0,1.0
29.496540293176736,-281.09925020192065,316.3171785634047,-0.45179962997471723,-0.15520615325901432,-0.014219666024113065,1.0,0.0,0.0,1.0
799.1020603556249,-31.095841371407005,-51.37974864793205,-0.544162941392605,0.561702810885208,0.31544525324685646,0.0,0.0,1.0,1.0
274.60205953038167,-715.2254521021296,-430.9424993664321,0.26803367321173177,-0.39437927657054384,0.11963351981774872,1.0,0.0,0.0,1.0
742.3902398398027,298.9355133564852,-859.3650906912636,0.02344532055301929,0.606208165513171,0.2941329281771885,1.0,1.0,1.0,1.0
-521.502378867058,322.022045785779,480.81353299595366,0.07943038610851594,0.4434955101305733,-0.42459719488165254,1.0,1.0,1.0,1.0
602.4051733641418,-377.4148195535199,778.1856849594712,-0.6022432981104036,0.24503699632077514,-0.493468383073564,0.0,0.0,1.0,1.0
94.77605394397744,346.5536133072169,181.6015216662788,-0.4803702573219747,0.31232802619348443,-0.2845807117313853,1.0,0.0,1.0,1.0
-666.380683670311,823.829523579067,-664.0700674007753,0.14372425986448845,0.5257987402006239,-0.22886101718268453,1.0,1.0,1.0,1.0
-432.5845425295493,556.189016735191,220.6101846016445,-0.35668109830368533,-0.4763159187320429,-0.4544729416439103,0.0,0.0,1.0,1.0
599.3789824230205,22.844972278386308,-210.5635618857259,-0.5450795629811162,-0.499699595907547,-0.08873600008855753,1.0,1.0,1.0,1.0
747.4613068012322,-835.620953201538,644.5196448288659,-0.2305471489461789,0.2652159790933081,0.4427964716318483,0.0,1.0,1.0,1.0
-475.1608207414227,619.0470349785198,-634.9430283309138,0.3336069931101757,0.0477936798941907,-0.48845836008786236,1.0,1.0,1.0,1.0
143.02800634866412,689.5377679950893,-38.26374417883528,0.24239303350334362,-0.15959933401030219,-0.5088248381659858,0.0,0.0,0.0,0.0
437.3438304808201,540.153761892705,431.013387382711,0.4037671303596293,-0.1900173338729767,-0.34799778648892604,0.0,0.0,1.0,1.0
753.6259013100318,-100.51680610763958,-574.3925594045497,0.43901630285159077,0.5069229093945751,-0.20157551869467427,1.0,0.0,0.0,1.0
-798.9511152945008,-459.26622733242993,-627.8029110902926,-0.18927745845110033,0.10834153889278442,0.2768731972089843,0.0,0.0,1.0,1.0
103.6257277573211,-569.4015899979609,-813.8754213050663,-0.543952847517553,0.1252919408304961,0.5429548242760632,1.0,0.0,1.0,1.0
-819.8662001490671,588.3116151349584,172.1627254360867,-0.3020181630022517,0.5151951534301151,0.5397385837372587,1.0,1.0,1.0,1.0
-249.98883587280397,700.4952120306086,-758.0826414897465,-0.29343287810926777,0.3240951144682621,-0.3231018346786807,0.0,0.0,1.0,1.0
850.9227900776309,202.87930310116826,-555.941579428081,0.27625369905011465,0.3775079715579053,-0.3128763456179404,0.0,1.0,1.0,1.0
